id,txid,timestamp,contractAddress,tokenId,owner,resource,amount,blockNumber
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1090,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,751000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1090,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,680500000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1090,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,2598500000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1090,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,242679000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1090,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,cotton,814200000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1090,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,pig,127823300000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1090,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,wood,13800000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1090,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,sugarcane,149230000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1090,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,grain,79800000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3304,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,342000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3304,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,384933300000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3304,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,512000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3304,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,100795300000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3304,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,cotton,154000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3304,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,pig,4799300000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1189,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,48000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,19,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,96000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,19,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,204000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,19,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,63466600000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,19,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,cotton,95200000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,19,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,pig,16799800000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,19,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,sugarcane,37333266666000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1097,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,298000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1097,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,374000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1097,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,553000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1097,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,cotton,680050000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1097,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,wood,34000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1097,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,grain,147300000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,4,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,42000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,81,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,804000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,32,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,148000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,32,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,148000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,32,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,731500000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,32,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,39200000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,32,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,cotton,137200000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,32,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,pig,18666600000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,32,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,wood,72200000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,32,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,sugarcane,19199999999999999000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,32,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,grain,154000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,32,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,planks,16150000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,254,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,42000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,254,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,pig,5600000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3279,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,342000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3279,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,144000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3279,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,1065000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3279,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,80266666666000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3279,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,cotton,89200000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3279,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,pig,3733300000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3279,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,wood,80200000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3279,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,sugarcane,78399966000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3337,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,48000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3337,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,389499866666666666000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3337,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,1317000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3337,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,48533333330000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3337,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,cotton,33600000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3337,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,pig,3733300000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3337,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,wood,177300000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3337,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,sugarcane,44790000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,2201,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,50000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,2201,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,148000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,2201,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,389000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,2201,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,82133333333333330000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1111,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,63700000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1135,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,50000000000000000000,62542755
,0x36341bc6f5bfc1811862b4ec7288ccc01fe43abeb9023a043b6cc8a29d5eea62,2024-10-02T13:15:18.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1135,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,50000000000000000000,62542755
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3330,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,50000000000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3330,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,84000000000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3330,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,36000000000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3330,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,cotton,96400000000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3330,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,wood,32450000000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,3330,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,planks,18000000000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1088,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,73000000000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1088,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,55000000000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1088,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,cotton,47600000000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1088,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,pig,14933300000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1088,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,sugarcane,11200000000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1088,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,grain,11200000000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1108,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,574000000000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1108,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,176000000000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1108,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,92000000000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1108,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,96532000000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1108,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,cotton,167400000000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1108,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,pig,33866600000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1108,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,wood,34400000000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1108,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,sugarcane,5333000000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,374,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,9000000000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,422,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,3000000000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,422,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,pig,2133333333333333320,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1403,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,sugarcane,23000000000000000000,62542798
,0xb034f355092decec515900a476a55be81ee051de2d7af30f762c63e503f45267,2024-10-02T13:16:48.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,1403,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,planks,7000000000000000000,62542798
,0xad3c60e7bd15290e0dba162caba9d597fef39437f1b158d10cc0c0ee6be68b2a,2024-10-02T13:23:44.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,122,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,220000000000000000000,62542993
,0xad3c60e7bd15290e0dba162caba9d597fef39437f1b158d10cc0c0ee6be68b2a,2024-10-02T13:23:44.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,122,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,290000000000000000000,62542993
,0xad3c60e7bd15290e0dba162caba9d597fef39437f1b158d10cc0c0ee6be68b2a,2024-10-02T13:23:44.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,122,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,195000000000000000000,62542993
,0xad3c60e7bd15290e0dba162caba9d597fef39437f1b158d10cc0c0ee6be68b2a,2024-10-02T13:23:44.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,122,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,wood,22000000000000000000,62542993
,0xad3c60e7bd15290e0dba162caba9d597fef39437f1b158d10cc0c0ee6be68b2a,2024-10-02T13:23:44.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,104,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,coconut,254250000000000000000,62542993
,0xad3c60e7bd15290e0dba162caba9d597fef39437f1b158d10cc0c0ee6be68b2a,2024-10-02T13:23:44.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,104,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,citrus,165000000000000000000,62542993
,0xad3c60e7bd15290e0dba162caba9d597fef39437f1b158d10cc0c0ee6be68b2a,2024-10-02T13:23:44.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,104,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,fish,262000000000000000000,62542993
,0xad3c60e7bd15290e0dba162caba9d597fef39437f1b158d10cc0c0ee6be68b2a,2024-10-02T13:23:44.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,104,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,tobacco,60333300000000000000,62542993
,0xad3c60e7bd15290e0dba162caba9d597fef39437f1b158d10cc0c0ee6be68b2a,2024-10-02T13:23:44.000Z,0xAeB73203c0b648F143C1234b0b62906519b98aD5,104,0xD47A9e3cD588539C6173EE767f314d7Ac8b912E4,cotton,81000000000000000000,62542993
